fecha,equipo,comercio,imagen,tipo_comercio,reja,año_apertura,cantidad_trabajadores,trabajadores_salario_fijo,exp_trabajadores_3mes,venta_vs_mesantes,razon_ventas,exp_ventas_3mes,inventario_vs_mesantes,exp_inventario_3mes,nivel_inventario,precios,exp_precios_3mes,afect_crimen,afect_credito,afect_precios,afect_compe,credits_bancos,credits_proveedor,credits_familia,credits_gobierno,credits_privado,credits_otro,razon_no_credito,quiere_crezca,porque_no_crezca,min_salario,tecnologia,tecnologia_habitual,hs_apertura,hs_cierre,consumo_kw,sexo_encuestado,telefono,local,estudios,edad,lat,long
2025-10-10 07:18:52,MIT DATA-TEAM NEG,,https://mit.co1.qualtrics.com/Q/File.php?F=,VERDULERÍA,0,2021.0,3.0,1.0,Igual,Igual,,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Nada,Mucho,Nada,1.0,0.0,0.0,0.0,0.0,,,1.0,,No cambiaría por negocio familiar ,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:30 am,8:30 pm,,0,,Rentado,Secundaria,De 21 a 30,,
2025-10-07 12:27:55,Capital,,https://mit.co1.qualtrics.com/Q/File.php?F=,KIOSKO,0,1990.0,1.0,0.0,Igual,Igual,"Los clientes se guardan el dinero para articulos de canasta básica, dilatando la adquisición de productos de cierta especificidad para más adelante.",Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Moderado,Poco,Poco,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,No cerraría por ningún motivo,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",10:00 am,8:00 pm,,1,34184950.0,Rentado,Universidad y más,De 51 a 60,-34.5824223,-58.4985491
2025-10-10 09:10:08,Insight Lomas,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1pmwdMxi4AGJBos,CARNICERÍA,0,2023.0,2.0,0.0,Aumente,Igual,Siempre son los mismos clientes y consumen lo mismo,Mayores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Algo,Nada,Mucho,Algo,0.0,0.0,0.0,0.0,0.0,0,No necesito un crédito,1.0,,Nada,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,,1,69672699.0,Rentado,Secundaria,De 51 a 60,-34.763159,-58.4083562
2025-10-10 09:20:08,Insight Lomas,,https://mit.co1.qualtrics.com/Q/File.php?F=F_2Brf90F9tyUP5Yz,VERDULERÍA,0,2018.0,2.0,0.0,Igual,Peor,Estan bajando porque la gente no tiene plata para comprar. Hace 2 años o 3 vendian kilos y kilos de verduleria,Menores,Disminuyó,Igual,En su nivel correcto,Bajó,Aumenten,Nada,Nada,Mucho,Poco,0.0,0.0,0.0,0.0,0.0,,Los procedimientos para aplicar son complicados,1.0,,No cierra el negocio no importa el salario,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,9:00 pm,500000.0,0,,Rentado,Sin estudios,De 41 a 50,-34.7633096,-58.4083005
2025-10-10 10:55:04,Insight Lomas,,https://mit.co1.qualtrics.com/Q/File.php?F=F_2n4jxKJ5s3wDJcd,ALMACÉN,1,2024.0,4.0,4.0,Igual,Igual,La gente vive al día a dia,Iguales,Permaneció igual,Igual,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Nada,Poco,Poco,0.0,0.0,0.0,0.0,0.0,ninguna,No necesito un crédito,1.0,,Nada,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:00 am,11:00 pm,,0,,Propio,Primaria,De 51 a 60,-34.7644133,-58.4049575
2025-10-10 11:07:39,Insight Lomas,,https://mit.co1.qualtrics.com/Q/File.php?F=F_28NbgI8RXfm0oyd,BARES Y PEQUEÑOS RESTAURANTES,0,2012.0,5.0,1.0,Igual,Igual,"Por la calidad, relacion precio calidad y porque en el barrio estan asentados los conocen",Iguales,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Algo,Nada,Algo,Moderado,0.0,0.0,1.0,0.0,0.0,,No necesito un crédito,1.0,,No cerraria,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,9:30 pm,300000.0,1,39519322.0,Rentado,Universidad y más,De 21 a 30,-34.7639451,-58.4039982
2025-10-10 11:32:36,Insight Lomas,,https://mit.co1.qualtrics.com/Q/File.php?F=F_3MuselMimzaTR5K,KIOSKO,0,2023.0,2.0,2.0,Aumente,Mejor,Mejoró la perspectiva política ,Menores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Moderado,Mucho,Mucho,Mucho,0.0,0.0,1.0,0.0,0.0,0,Las tasas de interés son muy altas,1.0,,Nada,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",6:00 am,12:00 pm,,0,66161117.0,Rentado,Universidad y más,De 21 a 30,-34.7639911,-58.4029431
2025-10-10 12:12:54,Insight Lomas,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1PReLSuYoWYLWjF,VERDULERÍA,0,2025.0,2.0,0.0,Igual,Peor,La gente no tiene plata para comprar,Mayores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Poco,Nada,Algo,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,No trabajaria bajo relacion de dependencia,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:00 am,8:30 pm,70000.0,1,41766528.0,Rentado,Preparatoria,De 41 a 50,-34.763533,-58.3986248
2025-10-10 14:48:12,Capital,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1NxMggTVugXhg0P,GRANJA,0,2017.0,5.0,5.0,Igual,Igual,,Iguales,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Poco,Poco,Poco,Nada,1.0,0.0,0.0,0.0,0.0,,,1.0,,$5000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:30 pm,,0,40753181.0,Rentado,Primaria,De 41 a 50,-34.5818072,-58.4991053
2025-10-10 16:22:11,Two heads thinks better than one,,https://mit.co1.qualtrics.com/Q/File.php?F=F_Q3QHYQvbl5tdY8F,GRANJA,0,2022.0,2.0,2.0,Aumente,Mejor,"hubieron mas variedades de producto, la gente lo consume mas.",Mayores,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Disminuyan,Nada,Nada,Poco,Nada,0.0,0.0,1.0,0.0,0.0,,No necesito un crédito,1.0,,2.500.000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:30 am,9:30 pm,150.0,1,40607230.0,Propio,Secundaria,De 31 a 40,-34.7073971574689,-58.4436550020017
2025-10-11 07:14:50,Lejano Oeste,,https://mit.co1.qualtrics.com/Q/File.php?F=,FIAMBRERÍA,1,1984.0,5.0,6.0,Aumente,Peor,Opción ,Mayores,Aumentó,Incremente,Demsiado grande,Aumentó,Aumenten,Nada,Nada,Nada,Nada,0.0,0.0,0.0,0.0,0.0,0,Los procedimientos para aplicar son complicados,0.0,Porque teme a la inseguridad,7272,Ninguno: No usamos ninguna herramienta digital (todos los procesos son manuales).,Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,7:30 am,1:30 pm,3773.0,0,,Rentado,Sin estudios,Menos de 20,-34.6398936,-58.5638442
2025-10-11 06:41:23,Lejano Oeste,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1P5aMVXqfnFjQEy,KIOSKO,0,2009.0,2.0,1.0,Igual,Peor,Bajo venta ,Mayores,Aumentó,Igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Mucho,Poco,Mucho,Moderado,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,No aceptaría ,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",6:00 am,9:00 pm,,1,50412443.0,Rentado,Primaria,Más de 60,-34.6400265,-58.563769
2025-10-11 07:07:43,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=F_vC4EABsc3O9CTwl,OTROS,0,2025.0,1.0,0.0,Aumente,Peor,La gente especula mucho con las elecciones de octubre y no consume.,Mayores,Disminuyó,Incremente,Muy poco,Permaneció igual,,Poco,Nada,Algo,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,No quiere volver a trabajar en rel de dependencia ,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:30 am,8:30 pm,,1,36302505.0,Propio,Secundaria,De 31 a 40,-34.61429,-58.524475
2025-10-09 19:02:53,PB Research Group,,https://mit.co1.qualtrics.com/Q/File.php?F=,GRANJA,1,2005.0,2.0,0.0,Disminuya,Peor,Por situación actual del país ,Menores,Disminuyó,Igual,En su nivel correcto,Aumentó,Aumenten,Mucho,Mucho,Mucho,Algo,0.0,0.0,0.0,0.0,0.0,0,Las tasas de interés son muy altas,0.0,Porque sería muy complicado administrarlo,Nada ,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,,1,26075976.0,Rentado,Primaria,De 51 a 60,,
2025-10-11 07:34:31,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=,VERDULERÍA,0,2025.0,2.0,1.0,Igual,Igual,La gente consume lo del dia a dia,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Nada,Poco,Poco,Mucho,0.0,1.0,1.0,0.0,0.0,,No necesito un crédito,1.0,,No quiere trabajar en relacion de dependencia,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,192.0,1,32059717.0,Rentado,Secundaria,De 31 a 40,-34.615294,-58.5232
2025-10-11 07:29:12,PB Research Group,,https://mit.co1.qualtrics.com/Q/File.php?F=F_BwWSoKkGIj3Qh0t,GRANJA,1,2025.0,1.0,0.0,Igual,Igual,Ingresos mensuales de clientes bajos,Mayores,Disminuyó,Incremente,Muy poco,Bajó,Permanezcan igual,Poco,Mucho,Mucho,Nada,0.0,0.0,0.0,0.0,1.0,inmobiliaria para contrato de alquiler,Los requerimientos de garantía son muy altos,0.0,Porque tendría que hacer trámites muy costosos,1500000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:30 am,8:30 pm,,1,55047522.0,Rentado,Secundaria,De 41 a 50,-34.7690492,-58.4393793
2025-10-11 07:56:38,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=F_ugAF3mjyLVg2sLL,CAFETERÍAS,0,2025.0,2.0,0.0,Igual,Igual,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Moderado,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque está satisfecho con su negocio,No le interesa tener un trabajo en rel de dependencia,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,7:00 pm,,1,56972517.0,Rentado,Secundaria,De 41 a 50,-34.613637,-58.522462
2025-10-11 07:47:18,Lejano Oeste,,https://mit.co1.qualtrics.com/Q/File.php?F=F_2tikkzYbpGkEaEp,GRANJA,0,2020.0,2.0,2.0,Igual,Peor,"Bajo consumo, economía nacional",Iguales,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Mucho,1.0,0.0,0.0,0.0,1.0,,,1.0,,2 millones,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:00 am,8:00 pm,1772.0,0,36987650.0,Rentado,Secundaria,De 31 a 40,,
2025-10-04 07:20:37,,,https://mit.co1.qualtrics.com/Q/File.php?F=F_2bIaRYrynWX6sFb,CONFITERÍA O PANADERÍA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.57749034400566,-58.43047598092801
2025-10-11 08:06:20,PB Research Group,,https://mit.co1.qualtrics.com/Q/File.php?F=F_Zz1MeZhgQKQdvwZ,ALMACÉN,1,1998.0,2.0,0.0,Igual,Peor,"Situación económica del país, sueldos de clientes bajos ",Iguales,Disminuyó,Igual,Muy poco,Aumentó,Aumenten,Moderado,Mucho,Mucho,Mucho,0.0,1.0,1.0,0.0,0.0,ninguna,Los requerimientos de garantía son muy altos,1.0,,3.000.000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:30 am,8:00 pm,,1,41466868.0,Rentado,Universidad y más,De 41 a 50,-34.769591,-58.4404179
2025-10-04 08:24:56,,,https://mit.co1.qualtrics.com/Q/File.php?F=F_pger1mj2pAYVYg9,KIOSKO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.577332,-58.4298866
2025-10-11 08:14:33,Lejano Oeste,,https://mit.co1.qualtrics.com/Q/File.php?F=F_0PtHfSKiAOJaLvj,VERDULERÍA,0,2022.0,5.0,5.0,Aumente,Mejor,"Cambio de temporada, más variedad, más frutas ",Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Poco,Algo,Poco,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,900000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:00 am,10:00 pm,1100.0,0,23608565.0,Rentado,Secundaria,De 31 a 40,-34.6382186,-58.5631136
2025-10-11 08:27:17,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=F_25Rf0LpbkFskSFY,CAFETERÍAS,0,2022.0,2.0,0.0,Aumente,Peor,Bajaron las ventas,Mayores,Permaneció igual,Incremente,Muy poco,Permaneció igual,Permanezcan igual,Nada,Nada,Algo,Poco,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,2000000,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",9:00 am,7:30 pm,,1,72362563.0,Rentado,Preparatoria,De 21 a 30,-34.615216,-58.524733
2025-10-11 07:28:54,Lejano Oeste,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1gpWd7GFhwXMz06,DIETÉTICAS,0,2018.0,5.0,5.0,Igual,Mejor,Estacional ,Mayores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Nada,Algo,Mucho,Moderado,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,No aceptaría ,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",9:30 am,4:30 pm,,0,26592025.0,Rentado,Secundaria,De 31 a 40,,
2025-10-11 08:38:03,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1DYWDpyvnlwhGJd,BARES Y PEQUEÑOS RESTAURANTES,0,2024.0,5.0,5.0,Aumente,Mejor,Por el equipo que se armo,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Moderado,Poco,Moderado,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,3000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",12:00 pm,4:00 pm,,0,51758128.0,Rentado,Secundaria,De 21 a 30,-34.615597,-58.525543
2025-10-11 08:55:05,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=F_1GT7fuuw4nAWsrF,VERDULERÍA,0,2019.0,2.0,0.0,Igual,Peor,"No hay plata, poca venta",Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Disminuyan,Poco,Nada,Mucho,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,1000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:00 am,8:30 pm,167.0,0,34160634.0,Rentado,Secundaria,De 31 a 40,-34.615407,-58.522825
2025-10-04 09:07:56,,,https://mit.co1.qualtrics.com/Q/File.php?F=F_3ncvQiCBwsOiVs4,CONFITERÍA O PANADERÍA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.5784431,-58.4295986
2025-10-11 08:51:28,Dataholics,,https://mit.co1.qualtrics.com/Q/File.php?F=,GRANJA,1,1980.0,2.0,2.0,Igual,Peor,El consumidor no tiene plata,Menores,Disminuyó,Disminuya,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Algo,Moderado,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,5000000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,8:00 am,1:00 pm,100000.0,0,,Propio,Preparatoria,Más de 60,,
2025-10-11 09:07:09,Microtiendas en Perspectiva,,https://mit.co1.qualtrics.com/Q/File.php?F=F_2D7eb2A3ilrzXJQ,DIETÉTICAS,0,2025.0,2.0,0.0,Igual,Igual,,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Nada,Moderado,Algo,0.0,1.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,6000000,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",9:30 am,8:00 pm,,1,35922889.0,Rentado,Secundaria,De 21 a 30,-34.616081,-58.522222
2025-10-11 08:54:39,Los gonzaltos de UNICEN,,https://mit.co1.qualtrics.com/Q/File.php?F=F_22LGwpjIRJplf6V,CONFITERÍA O PANADERÍA,0,2015.0,2.0,2.0,Igual,Igual,Son productos que senecesitan todos los dias ,Mayores,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Aumenten,Algo,Poco,Mucho,Moderado,0.0,0.0,0.0,0.0,0.0,.,No necesito un crédito,1.0,,.,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",7:00 am,9:30 pm,,1,94216593.0,Rentado,Secundaria,De 31 a 40,-37.3336113,-59.1130764
2025-10-04 09:11:12,,,https://mit.co1.qualtrics.com/Q/File.php?F=F_3NJsMntW1cUMnON,CARNICERÍA,0,2018.0,5.0,2.0,Igual,Igual,Clientela desarrollada y producto de calidad,Iguales,Aumentó,Igual,Demsiado grande,Aumentó,Aumenten,Nada,Nada,Algo,Nada,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,-34.578813,-58.4303949
